District,year,Season,EVI_mean,NDVI_mean,SoilMoisture00_10cm_mean,SoilMoisture100_200cm_mean,SoilMoisture10_40cm_mean,SoilMoisture40_100cm_mean,SoilTemperature00_10cm_mean,SoilTemperature100_200cm_mean,SoilTemperature10_40cm_mean,SoilTemperature40_100cm_mean,air_temperature_mean,evapotranspiration_mean,precipitation_per_hour_v1_mean,precipitation_per_hour_v2_mean,rainfall_mean,surface_temperature_daytime_mean,surface_temperature_nighttime_mean,wind_speed_mean,SPEI_3month_lag1,drought_reported,drought_news_article,drought_desinventar
ABIM,2010,11_12,-0.3927177024934394,-0.499784921469697,0.37143187472305816,-0.556740681583096,0.0394331408956261,0.004916589243969267,-0.2701194462947808,-0.2885392310522829,-0.3199929458478694,-0.30859580953670623,0.11144033389278832,0.6798510716738237,-0.5631361054739141,-0.1578999133490757,-0.07155221253877811,-0.4169931015203241,-0.5143853217224323,-0.8690601985180268,-0.565711220424333,0,0,0
ABIM,2011,11_12,0.1833438031682958,0.1686236600766282,0.6527654620716066,0.39238030905108007,0.5462185654520851,0.6197745951475212,-1.0304607361108182,-0.7559544734613608,-0.9110007511401591,-0.8520066150197467,-1.034324357576147,-0.01157695590351149,-0.36929786764239336,-0.14180756126164856,-0.24915283411301506,-0.24930392130448945,0.5511899251269539,-0.2863395510410998,-0.189257835479047,0,0,0
ABIM,2012,11_12,0.8661392885471451,0.8932028737826754,1.26843447940354,1.8712720806049443,1.4127276532266337,1.3923133631066034,-1.2882006399920758,-1.8870351594632695,-1.4956045579475938,-1.6773020381383208,-1.2028080811388282,1.2078754965027048,-0.47932717357386123,1.28691438790653,0.8247179702210782,-0.9799174181806031,-1.5015241634486154,0.6042999315422145,0.319455860421016,0,0,0
ABIM,2013,11_12,-0.5195753656622493,-0.0014660745984405037,1.0520491498200428,0.6010472337033858,0.6779635902108065,0.5249138246798805,-1.0372940853866173,-0.9916140030883697,-1.0111000987823342,-0.9908270267446073,-0.7555048615746188,1.4458951933933823,0.7932274877214802,1.3816854078982883,1.3965297424294696,-0.5159130189194917,-1.2886624647066003,-0.8365481550277415,0.857022521990134,0,0,0
ABIM,2014,11_12,1.12039970258653,0.8919909579105527,0.7259033038809787,0.45190296473402397,0.6156406900259143,0.5226387456244476,-0.883798836278986,-0.3304130761041487,-0.7436134853919442,-0.5859612349805985,-1.1933026817924266,0.09354740876786534,0.37568926761252985,1.2855854425892133,0.9020995974570027,-0.9038896210584384,-1.0866542711177556,-1.0685264177332665,1.1828566914536398,0,0,0
ABIM,2015,11_12,-1.093655481489772,-1.5020975597197328,-0.539676593869843,-0.14176630173414628,-0.660511978638502,-0.41896009435456055,1.5121534482479861,0.9519490177451703,1.3923032245436298,1.2437934102824677,1.880853730037361,0.225062023166336,-1.7005191961653603,-1.0300578012466053,-0.6422403010559579,2.0465008669447986,1.5352274760807356,-0.3005003542873936,-1.0594806927324,0,0,0
ABIM,2016,11_12,-0.6404786561316577,-0.06879819014229317,-0.7922928031769562,-0.38011570705273123,-0.8558426591483632,-0.7608950741949325,0.7490742957947386,0.3393628398031869,0.6378923830897648,0.5506742497914092,0.21508965264828028,-0.6906014573349278,-0.003783248081701223,-0.07114788382407163,-1.2001977506777084,0.8337188689784721,0.16244039681123798,0.3872854218950355,-1.07741382262835,0,0,0
ABIM,2017,11_12,0.748254714742186,0.8921256033791658,0.7544348823061332,0.21568661179957585,0.6301469189522284,0.5668255060631886,-0.2875286701825987,0.23479180765354865,-0.13857645231961743,0.021587859838924743,-0.4617903072485224,0.5383329335310724,2.0457477788103233,1.3073362004151206,0.48811004250329304,-0.4527148815747007,0.9681484170179988,-0.3527348376379518,0.4058838671631641,0,0,0
ABIM,2018,11_12,-0.8416470590605677,-0.7870150517992378,0.4032109758074136,1.31534514425572,0.5709598364323536,0.8303751648037103,-0.029316677046963578,-1.0389466028936791,-0.3394870431314565,-0.6109575485934882,0.5740199072805167,1.4899604008115317,-1.2943048723627657,1.1509001514601256,-0.13517430919957762,1.051210847867713,-0.14582745158552732,0.7948670125520968,-1.47266491218375,0,0,0
ABIM,2019,11_12,3.0934964930798645,2.8695412509256664,1.5911047070073576,0.9107483366434965,1.1519406973815143,0.9300817219722876,-1.8143028160613102,-0.07938743885054465,-1.4230345652836975,-0.9383519092440895,-2.015730745284471,0.23523725158481598,0.9470590065493752,0.014098711999536873,0.5624721705836475,-2.1538579773993907,1.280493244714254,-2.625936769052817,,0,0,0
ABIM,2000,6_7,-1.5908361416505123,-1.720570925254043,-1.3026122591683693,-1.1132394439052875,-1.2620186239639124,-0.9375049018993817,1.3699513846675113,1.3578106717613687,1.4256492251999526,1.414168047157072,1.570307966459203,-0.7409453454127578,-0.3582923593865736,-1.0301450145254845,-0.38890298993632066,1.2605636986095416,0.03276207010197815,0.3063751146077458,0.0752379923007164,0,0,0
ABIM,2001,6_7,0.17614368916069256,0.0008399846829561246,0.33756795789429694,-0.3216961693504465,0.17843600013805366,0.0795305543051008,0.02034823393047776,0.12548407041716947,0.030383261032123753,0.07115678574760737,0.5795690517515594,1.4112437526188422,1.3975281866861595,0.5281610958383682,0.5468484499696334,0.1055167085529904,-0.6296752885437545,-0.1371861278012527,0.159913971887345,0,0,0
ABIM,2002,6_7,-0.6403895043356058,-0.5135096262312672,-0.5619534007507605,0.2886128469729145,0.19874782779158603,0.39036367923005766,0.6892976177213409,0.30756557665616113,0.537270925677466,0.4319041249670059,0.301542676537467,0.054032398620721456,-0.16364258435950826,-0.5151907894740473,-0.9909318728371198,0.5236957912492671,0.01725135173450029,1.1318734004104312,-1.84744870733154,0,0,0
ABIM,2003,6_7,-1.1898735270273013,-1.4096982765539792,-0.4661919085277124,-0.8551447096105999,-0.8952485518654797,-1.0874507988030875,0.42879177898902204,1.0064719885571314,0.6144518105415913,0.7877694676434172,0.05972301635486109,-0.9855404776876128,0.41956001247055597,-0.4442958208147143,-0.06956349380763903,1.0727794985157086,1.2821666018748554,1.397682936935514,0.6981082304159001,0,0,0
ABIM,2004,6_7,-0.05314011456494367,-0.09768713754763378,-0.5448658504481112,-0.9108728863134025,-0.9695695273600975,-1.1072966497882382,0.197068777870651,0.11449928624181761,0.14951048739613138,0.10815972264150875,-0.12455124580861043,-1.1066790646102602,-0.37241737711951217,0.412871406447127,-0.8182606987321326,-0.07706305519561264,0.3921386318881305,-0.4820155358154368,-0.433391654576424,0,0,0
ABIM,2005,6_7,0.07472551088440198,0.04725360839325173,-0.3142213281026414,-0.9812936871135985,-0.720165788938924,-0.9154379889051593,0.4965539396941066,0.7111393137563643,0.6807536658006629,0.7461223173641013,0.3756670497266328,-0.5933293000401835,0.9336893479474035,0.11572766070632357,-0.17269924105280116,-0.15791652172762666,0.4344669803625613,-0.17694923266622864,0.325900213464379,0,0,0
ABIM,2006,6_7,0.06134288872708079,0.040662054053716416,0.9378864055173327,-1.0849573035022977,-0.14890508035596706,-0.6503549930439138,-0.621061339915239,-0.19814731965210158,-0.5197433163134674,-0.40292384142522214,-0.19638475123475682,1.9837094954129462,0.22023424032255137,0.9406656350761691,1.2213048481492486,-0.8704084272502374,-1.262354084055738,-0.9407556157538747,0.7861332536756779,0,0,0
ABIM,2007,6_7,-0.15760011344755842,0.09455873798998969,-0.3814188143841843,-0.26159997242914274,0.2887768629746243,0.5054991773682379,0.5734050324706605,-0.5011338481220184,0.3140412999300525,0.01348097258369401,0.7209648156070592,0.4290264146167642,-0.5145811345120194,-0.6330741733142955,-0.04177072965370235,0.21397869291370641,0.3679106645809552,1.5905314178441197,-0.15976884558974,0,0,0
ABIM,2008,6_7,-0.7776597284140877,-0.7918767987199411,-1.0870296133919282,-0.12521450053115185,-1.21972227457658,-0.580101892348648,0.43930694765178424,-0.28789482413198425,0.19928996109743674,0.009231422149762063,0.13660154562257423,-0.5659023910978109,-0.7515938297266291,-1.185724230295922,-1.2641103448831053,0.5364340559764742,-0.6332660703097608,0.6203042564623099,-1.89151597626441,0,0,0
ABIM,2009,6_7,-0.12018408150862539,-0.1241266419701618,-0.7398387172373156,-0.33183798439095735,-0.5307220683727603,-0.5669591455057553,0.34017442735116155,0.3200058824280504,0.370177332788693,0.36510248882491375,0.3692079350839961,-0.6745148940103644,-0.8443688928780837,-1.1079779922507695,-0.5346039296920109,-0.054717695974292206,0.8414673436232245,0.5250383753238828,-0.23166389904600304,1,0,1
ABIM,2010,6_7,2.235671031369772,2.0358888554387713,0.9899695953770181,-0.6328333826416168,0.4434604849274036,-0.3821646170693291,-1.3808444506776776,-1.9936294727165815,-1.6395905353300004,-1.8329865776832734,-1.3166974113850676,0.4625873261466547,0.5489863683529319,-0.7405647317339121,0.5115607013342028,-1.661709942298793,-0.9865698064214072,-0.28923155592166483,0.679664082471264,0,0,0
ABIM,2011,6_7,-0.31046754845515245,-0.10597177704339812,-0.46639047995653116,-0.6729366310189479,-0.36344191902024764,-0.5138471506837662,0.1479277012373003,0.33264224970670214,0.173019301087421,0.2367290918226997,0.35382702689513285,0.2427744304746405,-1.5469171193874485,-0.6053295908774771,-0.13702908386419133,0.4117614324489474,0.847117391009652,0.5124962090102856,-0.19392770012843505,0,0,0
ABIM,2012,6_7,-0.1480318627081971,-0.3136891880214906,0.3006310954230495,1.6065739432592272,1.2621591120747169,1.410286696081364,-0.774400976427438,-0.51033295967265,-0.6201998473437413,-0.5644305052304934,-0.8415775770477307,-0.3663023974743494,0.03730046362791912,1.7727563736621694,0.6492523890797564,-0.018647216498985517,-0.29372776093168135,-0.671928290376827,1.2114127736578002,0,0,0
ABIM,2013,6_7,1.5371356689523341,1.9133244159795004,1.4721494416198424,1.7727296812770776,1.5543327110335945,1.732373789951303,-1.2084123722552098,-1.4948611578770485,-1.3492874802969295,-1.4223451305543473,-0.9960113699549856,1.5397105215974682,0.40812656262956076,0.7706347702566849,0.42862928367947417,-1.4982344962680332,-1.2418987174873546,-1.4826577525877873,-0.134845389381808,1,1,0
ABIM,2014,6_7,-0.5666936044993379,-0.286605796086068,-0.5608280098903531,-0.10066210349276689,-0.24341985593808457,-0.06948927575276917,0.4496068518692107,0.4032668550138571,0.40037600822077296,0.40960094367702293,0.37760706711978664,-0.17905106289812708,-1.163688615725608,-1.086034908415286,-0.5206609723601743,0.6952951096368057,0.26683679046154446,0.8116838900803723,-0.599598817512997,0,0,0
ABIM,2015,6_7,0.4136340441030769,0.321851022591081,0.30115667543910113,1.008037693805356,1.0647273737149925,1.1712730521969694,-0.6708044809862708,-0.28922608721358295,-0.5789862119515687,-0.47364430315978073,-0.7220962442648384,-0.6542323917245405,-0.3076000263095345,-0.07978555142388066,-0.008280165938267704,-0.49700609837412646,-0.4657021637993521,-0.29481911555640355,0.5992299714460899,0,0,0
ABIM,2016,6_7,0.9404150585817886,0.7440607130575775,0.8792692923731869,1.0743279110355202,1.17591135055306,1.2220396724851694,0.007811413229410531,0.6763473256775787,0.24746417395562081,0.4330204747859711,0.3021371933881401,0.3501455481790517,0.12977490761895524,1.2542572598494741,0.5828924049312229,-0.37241083857729856,0.5788720907648307,-0.6837003102865444,0.8264311584000671,0,0,0
ABIM,2017,6_7,-0.4564632594451802,-0.3172127808021557,-0.3769885890808078,-0.5467549254259655,-1.2443888658623963,-1.2765397149799929,0.6981916293812499,0.34427917582785306,0.5750861632685946,0.4573250149053108,0.5510012284947841,-0.775800559287078,0.23321743709469714,-0.05091780105885046,-0.9708457895386722,0.3427366008457826,0.3542152343929473,-0.22437881480233077,-1.02747231695572,0,0,0
ABIM,2018,6_7,1.9784822095047925,1.8617752537152568,2.8505814541373073,2.3646063419061396,2.250936910342953,2.060277710214329,-2.8712001214096303,-2.279265671582807,-2.735134598325713,-2.5694164834708175,-3.0405536530929655,1.8219700877647058,3.003243045086411,2.464190515718309,3.234989001114601,-2.1780262572381437,-2.2645207505525313,-2.6150151385464033,2.26555153028633,0,0,0
ABIM,2019,6_7,-1.4062106152274394,-1.379265697671955,-1.2668729468424178,-0.17584471853007425,-0.8198860772965008,-0.4844972030524502,1.6682880056076428,1.8549789449247198,1.7254683735649006,1.7819759672526194,1.5397156797488387,-1.6529020911886847,-1.3085586324322167,-0.7802241133699835,-1.2578177659619931,2.223378960654364,2.3625094913062847,1.1026518894400967,-0.8703912240087751,1,1,0
ADJUMANI,2000,11_12,-1.0853352914047958,-1.2603201214402717,-0.724945745047142,-0.7221237418474609,-0.6832514452443286,-0.829817868738768,0.03021976085233562,0.38575479467646645,0.1154411823246383,0.1994554711994235,-0.22116765946445094,-1.1387158362292045,0.04102114037730825,-2.093348120382303,-1.024164981535362,1.7214388664274969,-1.782572755318365,-0.4122930035509463,-0.606486802331106,0,0,0
ADJUMANI,2001,11_12,-0.11926940630830561,-0.5136053577796313,-0.03580014887497715,-0.161187680911821,-0.02976336124463488,-0.06399775527862701,-0.5233855176805702,-0.31095678926904674,-0.4688700103446938,-0.42469391740197265,-0.7278657580654395,-0.7989065484919543,-1.0461086871744674,-1.4511356554730244,-0.5881869897408942,0.8177446282708147,-0.6574587343865678,-1.4117708533829483,-0.19091867953889802,0,0,0
ADJUMANI,2002,11_12,0.9183380938364917,-0.016487907915692438,-0.06621141661316945,-0.36747321189608095,-0.05848991709946783,-0.17935035300932045,0.5268306917567708,1.0021055137045192,0.7234220827886056,0.8353723550105215,0.6793021176487071,1.2611886278057858,0.023524806170605667,0.7148046861546918,0.537764640718147,-0.35280602136651446,-1.1821476542814495,-1.4855418104067577,0.130044337751075,0,0,0
ADJUMANI,2003,11_12,-0.23756036502948172,-0.8960389088306854,0.1233309816173894,0.19281906423884596,0.2155298191765452,0.28435928932634963,1.0424872890858858,0.5029869639093459,0.8567073832785961,0.6975831278992302,1.7875647165210102,1.306288714923675,-0.6999012433195428,-0.7689671170796265,-0.04759501310035906,0.6354698062285468,-0.6180361546528871,1.0613545186897309,-0.742950004008803,0,0,0
ADJUMANI,2004,11_12,-0.21054915257537857,-1.0275699355269265,-0.3629735314556126,-0.6466425527123825,-0.3653961089998755,-0.49416715277323287,0.7350683977546499,1.1347846497868987,0.9205252310220882,1.0087037204830118,0.8393779413200158,0.6180911575967688,1.0392845035042277,-0.04627687537611903,0.7758538064991796,-0.18656813044709128,-0.06961839340222564,-0.8723099500715252,0.82984550957533,0,0,0
ADJUMANI,2005,11_12,-1.6644310967810358,-1.6673907680511437,-0.9487533688654853,-0.7707596529921901,-0.8918248745013135,-0.7594069648918239,1.2926481532228964,0.9501232362747488,1.211792439887612,1.1337068503372918,1.610631179534354,0.3814143868641735,0.042623853653897335,0.04581668993441277,-0.9708051915490977,1.0982952985174557,0.3225254724327402,0.1446970739445506,-1.4357236644871003,0,0,0
ADJUMANI,2006,11_12,0.3375280261400097,-0.4250663613272842,-2.17345555148164,-1.742396909293968,-2.0990298401611938,-1.9420375411996238,2.0712578210076216,1.7053939812609304,2.004271862170904,1.9226513245608192,1.6011960806506362,-1.4773227540800629,-0.4776017819765552,-0.28168563688358955,-1.165687943725552,-0.3303748827923997,-0.16557235672432916,1.52632287196416,-0.596452196067225,0,0,0
ADJUMANI,2007,11_12,0.9172883981086921,1.1526765236370515,0.1934436797467361,-0.2512028375435929,0.22870364265015258,0.23663925663979138,-0.6854251217467376,-0.5188042265238767,-0.6680129210823905,-0.6291574429325829,-0.3791727442026214,1.199969337832325,0.46922215593759103,0.11778112352996987,0.6243579873572982,-0.8684083019926917,-1.4858810457403935,0.9190370810123087,0.290369058534138,0,0,0
ADJUMANI,2008,11_12,0.4738497353258576,-0.19935393932095566,-0.7077790226927974,-1.2629478258632694,-0.7614410231088947,-0.9904730494743802,-0.31172956932149476,-0.1299462074928419,-0.27706656923719086,-0.23390974441878706,-0.3760880508451506,-0.5072288980991708,1.0480282580052214,1.3005670746332525,-0.09288654133012841,-0.6730759614678876,-0.5817623338308925,0.31662064042532345,0.334405158225565,0,0,0
ADJUMANI,2009,11_12,-0.37998598962000407,0.2930917845646065,-2.343928522344641,-1.9864089807284664,-2.501743670833223,-2.471588829556548,1.7068263228616225,2.0782623257330917,1.9369693476892842,2.03319661586398,1.0790728141470556,-2.1631555173526418,-0.14783262852132306,0.6086715010654052,-1.9923907324512962,-5.382877648078031e-05,0.16848242180934445,1.2413701572707578,-1.31545722914105,0,0,0
ADJUMANI,2010,11_12,1.4824526657883477,-0.29162672681078555,0.24685901616793687,-0.3747258359991786,0.23053156829060173,0.17273828183280832,-0.30184389022843594,-0.16595940648723342,-0.26542249935271617,-0.22804731482839782,0.3921264832589524,1.159674719681459,0.6471687644971875,1.1021173854425983,1.1460105774747933,-0.32452816590792627,-0.42772929919665215,-0.6155287583195524,0.9910259758232192,0,0,0
ADJUMANI,2011,11_12,0.5334264220232097,0.9112440523920868,0.8219329877313323,0.5450285724238638,0.7879398881490647,0.7165805762914582,-0.9841904975818585,-0.451680110104405,-0.76156626560394,-0.6218019230031633,-0.7675330143458201,0.7220549409353051,0.7942045760238989,0.8665907829776714,1.5902982120920992,-0.9162005122570511,0.4422725513806567,-0.4362996144595004,1.66088514597933,0,0,0
ADJUMANI,2012,11_12,-0.5876966057874509,-0.18546352256354312,1.328187324678468,1.6118004993729544,1.302292654571184,1.3342039936252825,-1.2453322731502787,-1.5579842071882406,-1.4056597089909468,-1.4914786907663964,-1.165072605343742,0.11449714145496685,-0.578501293682986,-0.6907384915170248,1.085853240352881,0.26679616647815335,-0.987238844559603,0.3500761415836502,1.42939470933712,0,0,0
ADJUMANI,2013,11_12,-0.9167572049821455,0.5664607103123184,1.1327964728788533,1.2706071260153546,1.1017868246819975,1.1333799199064654,-1.2694475448394307,-1.6328588099126249,-1.4448946015710142,-1.5323070005073238,-1.2399712900755955,0.4142451729675866,-0.40282722997300746,1.572086422625846,0.8530648922572508,-0.7038192334824871,0.006819952697399299,-0.49794924077198416,1.03114267686258,0,0,0
ADJUMANI,2014,11_12,1.2614429660712578,0.2656230063988801,1.2502154733068336,1.4167795296585382,1.2151570568766736,1.2293762016717826,-1.2993950764609628,-1.3202381281998323,-1.3674366133434466,-1.3661893297109504,-1.381613991012625,0.038946807782766726,-1.109563310744791,0.015900446022110354,0.7229107015389646,-1.692507985309837,-0.20077233470914965,-0.4346044746668299,1.07125686333118,0,0,0
ADJUMANI,2015,11_12,-0.629534546745957,0.22942881575871793,0.20625329280310772,0.48380462695102716,0.23954332854372884,0.36605753275859204,0.566973456721483,-0.2562807936584978,0.2702765430373942,0.07266070600497274,0.23381341177151438,-0.17814351297042982,-1.414870867728416,-0.8842485349660748,-1.0018163631048977,1.1896095954011432,1.555750852141154,0.6420586070917019,-1.15877396149167,0,0,0
ADJUMANI,2016,11_12,-1.8612674348185874,-0.7475701325571457,-0.4136651832697132,-0.07751288442393948,-0.3563549028684653,-0.2532690881917369,0.4345142185773922,0.13574409339433208,0.3376242568315821,0.27406371098721855,-0.15489947779922927,-1.081936116864529,-1.6186032250615852,-1.7252043289934846,-1.5988085534552439,1.440568924638263,1.3613536598816172,0.46129877658184093,-1.41825758531959,0,0,0
ADJUMANI,2017,11_12,1.455678209789616,1.5606797058781046,0.9670545542386542,1.0744256390252602,0.963747565647061,0.9932967989613526,-0.6662090901379394,-0.8745034163431648,-0.7850395359870252,-0.837080619512749,-0.9485848834275126,-0.36279629242994643,0.9212599469143511,0.27617510468691786,-0.08494357177328773,-0.7149577740597618,1.6352125316665644,0.968866034229764,0.256990454446214,0,0,0
ADJUMANI,2018,11_12,-0.9576791330433091,-0.4477198208692331,0.6242737331694093,0.9663616561226782,0.6464679767558014,0.7415420945007448,0.10622904799245567,-0.9070892401302451,-0.26749175796597663,-0.5127402371592518,0.45161073878621166,1.288585737991285,-0.25956704350210213,0.09982650649383308,0.14354966392843557,1.3494546281451554,1.289076909555148,0.8704426002938545,-0.458123835740148,0,0,0
ADJUMANI,2019,11_12,1.2700617100128593,2.6990089040514555,0.8831649743064839,0.8017554004038316,0.8155948187185356,0.7759346575994328,-1.2260965786859994,0.23114577657050062,-0.6655698455501655,-0.299987662104699,-1.3127260090550155,-0.796751269318203,2.72903930660047,1.2212670371045518,1.0876221595470632,-1.75607711624566,1.3772955552386255,-2.33584679745755,,0,0,0
ADJUMANI,2000,6_7,-2.697474233002695,-3.0568455926415288,-0.8729426233031347,0.24323956627999221,-0.16156235728242876,0.00024311025204707307,1.3566328871493518,1.3027001867627541,1.347361879765894,1.332993470981133,1.5465124723212484,-0.11521895715723962,-1.6716795369967459,-1.859843287236432,-0.6814099314221137,2.3508672912477393,-0.48088126163138745,0.6081321688359306,-0.8166050943734721,0,0,0
ADJUMANI,2001,6_7,-1.1006326129570163,-0.7693252945605519,0.19678729954192628,-0.5628992771010157,-0.39372904380446666,-0.6560926336644012,0.3168826822676029,0.29890231136680645,0.304077845922199,0.3256161878728379,0.31713772847383787,0.8177081552995126,-0.17274121098915404,-0.39467827805026984,0.5657548538034278,1.0344356491352713,0.6029273976665616,-0.037417052493050384,0.332131105434486,0,0,0
ADJUMANI,2002,6_7,-0.36058513783792095,0.192670678226296,0.4387198300374375,0.24230797065991905,0.049970783661335255,0.1774220402189134,0.5649458950196838,-0.22825293041421837,0.1736006437131747,0.0004099687369890389,0.9853200415931327,2.1773068813656296,0.31139769313655524,-0.4917446989608352,-0.3411418886136167,0.13562952210946116,0.5879670050575296,0.9052234354352836,-1.95700246125244,0,0,0
ADJUMANI,2003,6_7,0.7329054290205794,0.39463308550084797,-0.030395994003852064,-0.13010700194200092,0.16469162251456818,0.06060122264929714,0.6650730440942251,1.014933697219212,0.8197082994040786,0.9192868224387326,0.7073777313217525,1.1320358174408767,0.965942616265777,0.4756787457075757,0.926273353098614,0.4269885865339573,-0.6464149744142307,2.066497797283429,0.597003670458717,0,0,0
ADJUMANI,2004,6_7,0.025638827646966563,0.04359112026350287,-0.012340251315632999,0.029437877294713897,0.11677028145114897,0.12453718539434125,0.2877116905398293,0.02164212175587874,0.20054853255391827,0.11919657559839711,0.5187710841216153,0.5019268652978357,0.6740596645607086,0.28606798120224824,-0.28555135286363803,-0.444657815379138,-2.1044066237859846,0.5727706580181378,-0.6763874761868499,0,0,0
ADJUMANI,2005,6_7,-0.226985970766527,-0.1819414023942149,-0.1314612361330794,-0.4712287063783056,-0.3885919370870082,-0.3023083717574267,0.6161878820932839,1.3047245517755246,0.963870337028905,1.1460464643947106,0.8202611339773727,-0.022365944977434722,-0.16295245731455596,-0.6036832923605842,0.2746664614702868,-0.15606734287299914,-0.7616844732874923,-0.08061532730523281,0.49024018001182795,0,0,0
ADJUMANI,2006,6_7,-0.0031179722964851295,-0.2502912097524871,0.012053227719610643,-1.081963182612228,-0.7997209769536239,-0.9469462766218869,-0.13838340718235081,0.7382477346339431,0.11586871384163473,0.35238849306139247,-0.3941608858428756,0.2528238804583582,0.7695909094307802,0.3546729354197447,0.17019206291080413,0.12713572132054551,-0.8988869233286548,-0.8281477681440906,0.17125903868868,0,0,0
ADJUMANI,2007,6_7,-0.9841207450433116,-0.7970052083336138,-1.486783455669985,-1.569171979493256,-1.5916535209516296,-1.442946099530266,1.456298085728496,0.9865471286398438,1.3251456401453494,1.209227832479153,1.1668755043550731,-1.5611995673845978,-0.47842002010810425,-0.624441166630927,-1.4680173622282993,0.5506792201771281,0.028706352844882745,1.440495334776405,-0.9323786766824459,0,0,0
