Country,Date_start_window,District,EVI_med,EVI_min,NDVI_med,NDVI_min,SPEI_10month_med,SPEI_10month_min,SPEI_11month_med,SPEI_11month_min,SPEI_12month_med,SPEI_12month_min,SPEI_1month_med,SPEI_1month_min,SPEI_2month_med,SPEI_2month_min,SPEI_3month_med,SPEI_3month_min,SPEI_4month_med,SPEI_4month_min,SPEI_5month_med,SPEI_5month_min,SPEI_6month_med,SPEI_6month_min,SPEI_7month_med,SPEI_7month_min,SPEI_8month_med,SPEI_8month_min,SPEI_9month_med,SPEI_9month_min,SoilMoisture00_10cm_med,SoilMoisture00_10cm_min,SoilMoisture100_200cm_med,SoilMoisture100_200cm_min,SoilMoisture10_40cm_med,SoilMoisture10_40cm_min,SoilMoisture40_100cm_med,SoilMoisture40_100cm_min,SoilTemperature00_10cm_max,SoilTemperature00_10cm_med,SoilTemperature100_200cm_max,SoilTemperature100_200cm_med,SoilTemperature10_40cm_max,SoilTemperature10_40cm_med,SoilTemperature40_100cm_max,SoilTemperature40_100cm_med,air_temperature_max,air_temperature_med,drought_count,evapotranspiration_max,evapotranspiration_med,precipitation_per_hour_v1_med,precipitation_per_hour_v1_min,precipitation_per_hour_v2_med,precipitation_per_hour_v2_min,rainfall_med,rainfall_min,surface_temperature_daytime_max,surface_temperature_daytime_med,surface_temperature_nighttime_max,surface_temperature_nighttime_med,wind_speed_max,wind_speed_med,wind_speed_min,drought_reported
Uganda,2001-11-01,ABIM,0.5100960533589721,0.482920729691709,0.7669971837378149,0.762989371469777,0.0370821713004444,-0.709549958193395,-0.43871564048566497,-0.582903919353005,-0.658506205372655,-1.27756509135358,0.284038131384367,-0.588055079757843,1.25413302681372,-0.16628435516027698,1.0025230110793,0.649506478815264,0.601974771002681,0.473033848889372,0.451491551930635,0.4449142375114361,0.44976547000086897,0.284713926302799,0.434948312033165,0.311378931594461,0.298704121783125,0.156790724386181,0.15048636015811198,-0.0424149193807659,0.374370056510092,0.372403344683081,0.3764327670744099,0.36609085535283,0.372007944600377,0.368780315575824,0.35821351543413105,0.34594382387014194,295.151404043144,295.124686810563,297.556208752373,296.379337505489,296.483188909669,295.815544698278,297.079635681754,296.132665182275,295.240479628226,295.108465750617,1.0,4.83637184887942e-05,4.5510565490605103e-05,0.20462433324286494,0.204516898323154,106.534292711198,81.1547668328254,6.535496216528161e-05,5.39633847201301e-05,299.820510305404,299.573688347514,291.65878428798,291.400756310588,2.95295157577775,2.69159991547876,2.4342766655920096,True
Uganda,2001-12-01,ABIM,0.437254673717102,0.3819726229172121,0.652653308567268,0.646647838000241,-0.07892477251720799,-0.297271438158603,-0.0280884398386895,-0.384338451267315,-0.0960282091840957,-0.28936800649586897,0.44898332269542107,-0.340961674367288,0.4385952899054621,0.110626101928067,0.491024485017461,0.27732870400827897,0.515172179280099,0.454744996148216,0.6562051164256739,0.0728641020216692,0.0514768221004325,0.0294872160233923,0.0499980172428328,-0.0405965065657108,0.0384170167612926,-0.0138910399821095,-0.00962267225076829,-0.0431917465859583,0.360191490986264,0.348859704710462,0.379549115717104,0.371872908129322,0.366213285412861,0.362908066647448,0.35746820670211704,0.346190306673157,296.509066744566,296.148576105426,295.63051651372,295.557969153205,296.253358705489,295.532384015919,296.003945941384,295.51705820218,296.298744059047,295.965896367517,0.0,5.03852634087159e-05,4.9038207853570395e-05,0.168360393971776,0.161459245505768,83.7799931914511,77.3764676855552,5.2510082090124e-05,4.09952100760552e-05,301.72077316663797,301.335170190202,291.069951059352,290.991697768494,3.95699956755842,3.0342069680176604,2.8223322689810897,False
Uganda,2002-01-01,ABIM,0.21531900945163604,0.179248148978135,0.37011927963974894,0.3676479230437521,-0.626795314863146,-0.6989500017460771,0.125153813882997,-0.8683912311881851,-0.0513970325020301,-0.12376946044992697,-0.513507717140459,-1.0285492454279,-0.296112852294418,-1.3783789779334,-0.8326690323725601,-1.0664205413505,1.0840740517338,-1.14732658959052,0.928045512139844,0.5083707356594671,0.966121983258802,0.876231913975581,0.362713284560186,-0.124303954043884,-0.7159448967243691,-0.966906543932645,-0.42789398439545,-1.17761045647716,0.219850367501616,0.17595824576386102,0.3568838296710329,0.35571515245649604,0.333636959584156,0.324719504190537,0.336629283024843,0.32819585838645504,302.321369848553,302.135227376752,299.46766746189496,299.424263393552,301.380938228218,301.169788282882,300.628964440916,299.93418314931097,300.65175624572896,300.12898902718103,0.0,4.8015413105159496e-05,1.93211962784638e-05,0.063350791379388,0.00427827773185218,35.4126098087986,1.57721833840606,1.3698367080676e-05,2.84737214861536e-06,314.752580628176,312.75676710919004,295.607769508928,294.89421857586,7.367927187124209,7.01313499965434,3.85920909708915,False
Uganda,2002-02-01,ABIM,0.174243423796631,0.17013441872795299,0.37287645227878496,0.370052820362372,-1.2393979679916398,-1.30516333864183,-1.25631943354208,-1.34729366292504,-1.1570473785661202,-1.3631745707068703,2.01518686494307,-0.9691529592228392,1.70752675018729,1.58492571840111,1.48980366065518,1.01042684629168,1.3822717603968897,0.920753150941456,1.3556825933859802,0.973465296133937,0.8977440242032472,-0.545090417445406,-0.681637476709764,-1.01914622028745,-1.11553006749281,-1.12435557561529,-1.1770196240144,-1.22178102693552,0.227904070703227,0.219958535368887,0.336935982700615,0.3355440911046369,0.30824592745989193,0.300067945994471,0.269172599050784,0.254760673641021,300.260680266008,299.38450288025297,298.110514396757,297.56859328876203,299.957805582895,298.547895870881,299.33918417767103,298.199279340219,298.604124771238,297.505286006841,0.0,2.4349598301536895e-05,1.62411553926708e-05,0.128229798148256,0.0388410181160795,89.72683158429692,27.4643792169589,2.7876739792478398e-05,5.78697503400812e-06,313.6265281807061,311.23089631824797,295.362881589256,294.1041428841661,7.26784284706313,6.58241785639845,6.423274926068621,False
Uganda,2002-03-01,ABIM,0.19549763907053,0.17251988074114402,0.3937362954820201,0.381942715878324,-0.6722273636389791,-1.20517057134513,-0.748705889889155,-1.18372313236354,-0.674185264963837,-0.742900822307073,0.17187916886584806,-0.280765014972743,-0.0940042462982748,-0.0963106887801089,0.00738249678555362,-1.35222526314991,-0.42051668489733296,-1.26467649227796,-0.394877639419876,-1.28622527458326,-0.208119157188036,-0.4805077275689071,-0.230252141877059,-0.34240375903963,-0.306517414519014,-0.33927222697019105,-0.3920652360156021,-1.09784691188873,0.178840709009272,0.178323930209091,0.35776308888678,0.35530717415317103,0.329408976272278,0.32846489020118,0.331756905496356,0.32690756923103303,301.8048370727,301.12524521219297,299.308395540361,298.644821904146,300.971921244108,300.221369522401,300.046589302337,300.007370137267,299.672285756285,298.964145784509,0.0,2.47606448976595e-05,7.17691953633416e-06,0.0179212996564451,0.0103784129017725,9.186345894310213,5.81135919925985,5.512294581241439e-06,2.16055940474001e-06,313.957789620936,312.08622285077803,294.705032100062,293.749919522304,7.16878044341972,6.9843631825097585,5.92462266490267,False
Uganda,2002-04-01,ABIM,0.138559609280559,0.13544870031175602,0.311959229871976,0.295392439822703,0.279353127779021,-0.0107515130345515,0.296262788789363,-0.0463671570129164,0.282132144016466,0.0678594236185154,-0.0804798925363757,-0.365550916945685,-0.435091631673568,-1.1702034574731202,-0.0988020190682554,-1.19605547521724,-0.10861772022335,-0.7791866362952529,0.0958947622670396,-0.369366071803482,0.34771005806937394,-0.4320400122116621,0.7698208378681379,-0.16382823043389902,0.786219761710756,0.6491659323554211,0.6481234165223061,0.29482777360352697,0.173118275990534,0.15855099185562302,0.360703168434075,0.357413942112373,0.33341905180425496,0.3270676428855,0.338141821365224,0.332246595384851,301.405283909398,301.07315430109503,298.74677954677503,297.744180313666,300.761818457827,299.99562272395303,299.965638847629,298.991801015089,299.229575543893,298.664506667809,0.0,1.01194006261487e-05,7.2485901692359696e-06,0.00030585492237321897,0.000270912144878797,0.6824741658911521,0.0,9.690402908553006e-07,2.841096871495589e-07,315.4537168902021,313.111111905212,294.892626694856,292.520661867234,8.233230710363161,8.1692398376605,5.62033052808314,False
Uganda,2002-05-01,ABIM,0.182713387248422,0.16684431056787602,0.37176580268208703,0.32047518892667104,-0.755886350271187,-1.09157644388523,-0.557014551781718,-0.630528519314972,-0.16402072309848,-0.4642887908272739,0.00697865376311521,-0.687846156605713,-0.299624429688521,-0.5744051463009909,0.12969874496572806,-0.331153987274342,0.00881592436651985,0.00804823355262517,0.0261403404521221,-1.02942277582947,-1.4202540119642402,-1.6284892034094598,-1.05837915204337,-1.83232966864475,-1.2047053662971898,-1.33795334668852,-0.902958563602942,-1.27482772193113,0.211871868094307,0.19556578975969505,0.338550135806415,0.33839220400858,0.28261677625965903,0.27587051052109995,0.278182231876533,0.273677466434242,301.97761471577,301.206667858666,299.194306381939,299.009828049722,301.295923117654,300.570808858117,300.463789826798,299.710149001048,299.899273617049,299.292088742497,0.0,3.98421505238621e-05,1.17388588822254e-05,0.0524556140005629,0.0325755638677607,30.665475204472298,24.098835523098,1.09181990371973e-05,7.86558614528078e-06,314.150688570288,312.676250670954,295.52079685801397,294.4183425196701,6.9272343857708005,6.80253127784055,4.23479330390255,False
Uganda,2002-06-01,ABIM,0.32740534141117106,0.299642228663128,0.566012335409348,0.5540364047024899,0.7349015786660121,0.205166368333113,0.7968730437941111,-0.0389104440954959,0.761734948488626,0.196445132111577,-1.17774147992065,-1.3539703608888998,1.09983472953548,-1.17666912855015,0.35795341035336303,0.0923389456959855,0.43722402820732,0.327261314008179,0.737162626955104,0.240119357618508,0.9480681894052192,0.16382803712426405,0.835945437404909,0.32872734715381297,0.6283451790262521,0.256630133363334,0.8297918974875759,0.29631056317865,0.347725869092641,0.3357626301070449,0.380057127009105,0.368802734283332,0.36022409170532504,0.35908359372611703,0.363092551945459,0.34869770376319,297.212007319086,296.84445321529097,295.901526319098,295.676633551028,296.88203028914904,295.977442850872,296.404112845614,295.97645339508,297.01630215144,296.784543342164,0.0,5.1364941237208005e-05,4.77317471909208e-05,0.143229333158023,0.124064535373614,70.64546256177042,41.0689542822502,3.32851746759105e-05,3.1795310339000296e-05,303.043352291412,302.134041501394,290.91325175402005,290.86749163252995,5.88537911277953,3.7471995742777904,3.0076683636579102,False
Uganda,2002-07-01,ABIM,0.435994865011983,0.24795875827990196,0.7028624676049979,0.4863579434739891,1.86291654326241,1.39288230633184,1.900921213676,1.22971360757805,1.74918765986071,0.834988524693139,1.6406799591803405,1.44774562454521,1.93544924056135,1.45334602084454,1.94465605180864,1.44841366796689,1.94245474399528,0.97154219851176,1.79773431645324,0.3749647858645129,1.39208411675208,0.89979023031426,1.6381723450824,1.07793472725753,1.6503452324593602,0.4296399622865921,2.0247660989515,1.38988112259908,0.381834648896602,0.334866150472575,0.378630491837498,0.35890083496289393,0.3860979254450779,0.352799338223904,0.3763944619539961,0.34171133707254403,297.60563129663603,295.429377072435,298.612483839278,297.455899563831,298.032508246583,296.388244831053,298.51233026939303,297.0536415146,296.939780583962,295.533204169774,0.0,5.20285578391907e-05,4.51817303712044e-05,0.286591562175129,0.186615140409221,152.852715650698,128.597555241695,9.17735157427262e-05,5.4110497671945004e-05,306.21406647205396,301.935803044078,293.20894932161,291.882178459634,4.83130939081455,3.6013813787185,3.08254700647209,False
Uganda,2002-08-01,ABIM,0.4529469181447371,0.35488190185003204,0.7159208653513092,0.644774360052879,-0.42700061829862296,-0.537829014968329,-0.414025948160036,-0.504620881037195,-0.335297919971678,-0.557150700456301,0.486120378914845,-0.246174329789715,-0.0652563461901438,-0.595046236062443,-0.24567129571118695,-0.599598817512997,-0.524782504382497,-0.5327597833558889,-0.5523750274080239,-0.564535116213937,-0.500427471097534,-0.504562806837369,-0.532495819546555,-0.936400250696564,-0.628070511638028,-0.67155969243278,-0.4687166995227461,-0.8456764582713179,0.355313541771724,0.334030724388757,0.3658212758244821,0.34837444691195696,0.35400785796994105,0.330460740261286,0.33642513884521097,0.301127527305062,297.008803558981,295.659990730114,298.198031415813,297.127966356358,297.881418249398,296.44564842536397,298.208949904594,296.831982866856,297.015107532704,296.081359653542,0.0,5.215627090028621e-05,4.91515384587983e-05,0.168930620370821,0.16125317911575002,113.46299933408702,80.43825778934121,6.31139610491719e-05,5.825453365972521e-05,303.35954623419997,300.00749322997405,292.641748223,291.46945206491,3.22944154572622,2.77770443140192,2.60394490069071,False
Uganda,2002-09-01,ABIM,0.34441482825169506,0.32666833398135103,0.602319881518766,0.5606289874661561,0.7078895792321841,0.0701675895735728,0.641252577812076,0.5866304759924511,0.6756750451300999,0.649506506370933,-0.265420269483388,-0.718067387742984,-0.3500103603649651,-0.5335115195431129,-0.565711220424333,-0.6906915231587609,-0.486093793996327,-0.5346980495022879,-0.418832082736344,-0.651918458570457,-0.345816154728288,-0.5326508313249599,-0.0967972773238056,-0.550244656196791,0.191633768599186,-0.30839980208844,0.226877700266096,0.135005384136351,0.350499858707343,0.339763901474432,0.360890992566552,0.360237389424002,0.350634582810736,0.348159757240349,0.3385035513298631,0.3342377546058269,297.220192640005,296.341369406956,295.722564753013,295.420180220299,296.774847926126,295.755476645302,296.34291300114603,295.482449766363,297.265610765856,296.779984845849,0.0,5.396048944300461e-05,5.00489577587263e-05,0.16959711945223702,0.157335735079621,79.550192434704,73.78179593745841,4.91892927126566e-05,4.8162652042543796e-05,302.339477174282,301.015177431456,291.01630059894404,290.9236778898461,4.0964899986972405,3.04013681159465,2.89960199104833,False
Uganda,2002-10-01,ABIM,0.34561419208664096,0.296320350424511,0.6498324697257829,0.5382366763751529,-0.840590335515207,-1.15679106366806,-0.5415944547310579,-1.02026393012742,-0.28240381313379903,-0.4354630214051311,-0.33705258501982005,-1.67530144762674,-1.49510000997275,-1.52353477830371,-1.43450142291727,-1.5069683069982902,-1.56986252743489,-1.6384025514454197,-1.3607575099334,-1.71099160744376,-0.91488179370015,-1.60079239038788,-0.902050859742334,-1.0266905066656,-0.904314196490944,-0.9988274353118608,-1.00948779361329,-1.07109618486723,0.315198518018734,0.304917380972021,0.363432946152772,0.360066340969014,0.336885444663908,0.309073749748708,0.30267084804021993,0.30077436678903,298.03735125612,297.866334934866,296.262148007156,295.6794561816469,297.507020171665,296.989808739603,297.03390560786204,296.403969497588,297.32418467853597,296.972513390317,0.0,4.9696254869908286e-05,4.19981336177693e-05,0.180988656088678,0.124900332016456,98.8587309507808,33.9712783856389,4.1032159389354704e-05,3.26444961775236e-05,304.53013452168597,302.098953139192,291.537989128392,290.890770185,4.64773185165618,3.45535055567073,3.33576786680658,False
Uganda,2002-11-01,ABIM,0.46956401535449,0.4685119379740851,0.7332742919049609,0.7325577556430579,1.24100983815732,1.00420234639236,1.33837181323173,1.1449886916826,1.44701366677793,1.27054226708065,1.10535718633035,0.00268161010482763,0.7847486734077249,0.6974015834634749,1.2114127736578002,1.17790459516729,1.13951537806185,0.977628861875123,1.09503143822188,0.9625496567598342,0.959491043962458,0.663742973994522,1.3698440962833998,0.512285229308677,1.11459419438017,0.991829203482998,1.0537190801060698,1.02694332993301,0.395523271074704,0.37394793124095904,0.40159651041132105,0.396148785205112,0.3956060676124121,0.3741718778598379,0.39231811038870096,0.3735990823172271,294.97210714821,294.72807826323503,297.216755367237,296.127392877181,295.904452092774,295.604295401254,296.52248703259,295.935744621623,295.761391546946,295.20845873203,0.0,5.2188502012499e-05,4.86008538811538e-05,0.159890919857966,0.116430046259843,132.023709832801,82.03288892540441,7.62806662387517e-05,4.84281441217886e-05,300.879106318308,299.544959200124,291.933806753054,290.26984909235404,2.7819225747952205,2.64869380435605,2.64649368258883,False
